stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
51856,Saint-Joseph / De Bullion,45.523775,-73.589934,0,
51857,Monk / Raudot,45.448396,-73.592299,0,
51858,De Lorimier / Rosemont,45.543025,-73.589061,0,
51859,Rosemont / De Lorimier,45.5432,-73.589227,0,
51860,De Lorimier / Rosemont,45.543075,-73.589482,0,
51861,Rosemont / De Lorimier,45.542896,-73.589264,0,
51865,Laurier / Saint-Denis,45.526812,-73.589498,0,
51868,Beaubien / 6e Avenue,45.552379,-73.588697,0,
51869,Beaubien / 6e Avenue,45.552149,-73.588696,0,
51870,Saint-Jacques / Lenoir,45.475651,-73.590771,0,
51871,Saint-Rémi / Notre-Dame,45.470519,-73.59064,0,
51872,Notre-Dame / Saint-Rémi,45.47073,-73.590747,0,
51873,Saint-Rémi / Notre-Dame,45.470625,-73.591103,0,
51874,Notre-Dame / Saint-Rémi,45.470104,-73.591168,0,
51875,Saint-Laurent / Villeneuve,45.521466,-73.589189,0,
51876,Allard / Hadley,45.451419,-73.591569,0,
51877,Armand-Bombardier / Blaise-Pascal,45.62914,-73.58707,0,
51878,Armand-Bombardier / Blaise-Pascal,45.62946,-73.587043,0,
51879,du Mont-Royal / du Parc,45.516268,-73.589671,0,
51880,du Parc / du Mont-Royal,45.516693,-73.588818,0,
51881,du Mont-Royal / du Parc,45.517101,-73.589178,0,
51882,du Parc / du Mont-Royal,45.516782,-73.589562,0,
51883,du Mont-Royal / du Parc,45.516543,-73.589418,0,
51884,du Mont-Royal / Jeanne-Mance,45.517194,-73.588838,0,
51885,Saint-Antoine / Sainte-Marguerite,45.477377,-73.590379,0,
51887,Monk / De La Vérendrye,45.446623,-73.591633,0,
51888,Rita-Levi-Montalcini / Perras,45.643964,-73.585781,0,
51889,Perras / Rita-Levi-Montalcini,45.644259,-73.585965,0,
51890,Perras / Rita-Levi-Montalcini,45.643952,-73.5861,0,
51891,Perras / Rita-Levi-Montalcini,45.644584,-73.585382,0,
51893,Saint-Grégoire / Chambord,45.534683,-73.588375,0,
51894,Atwater / Picquet,45.493331,-73.589697,0,
51896,Atwater / Picquet,45.493512,-73.589353,0,
51897,D'Iberville / de Bellechasse,45.547381,-73.588008,0,
51898,D'Iberville / de Bellechasse,45.547405,-73.588343,0,
51899,Jolicoeur / Eadie,45.457082,-73.590388,0,
51900,Jolicoeur / Eadie,45.456976,-73.590751,0,
51902,Rosemont / des Écores,45.545254,-73.587442,0,
51903,Rosemont / des Écores,45.544978,-73.587453,0,
51904,Papineau / escalier des Carrières,45.539114,-73.58777,0,
51906,Maurice-Duplessis / 27e Avenue,45.634469,-73.585746,0,
51907,Maurice-Duplessis / 27e Avenue,45.634124,-73.585804,0,
51908,de l'Église / Eadie,45.463825,-73.589795,0,
51909,de l'Église / Eadie,45.463735,-73.590126,0,
51910,Pie-IX / Bélanger,45.564961,-73.586976,0,
51911,Bélanger / Pie-IX,45.565143,-73.587271,0,
51913,Bélanger / Pie-IX,45.564785,-73.587378,0,
51914,Beaubien / 9e Avenue,45.553892,-73.587392,0,
51915,Beaubien / 9e Avenue,45.553663,-73.587385,0,
51916,Saint-Ferdinand / Saint-Antoine,45.478147,-73.589094,0,
51917,Saint-Antoine / Saint-Ferdinand,45.478308,-73.589291,0,
51919,Saint-Joseph / Saint-Denis,45.526429,-73.587873,0,
51921,Saint-Joseph / Saint-Denis,45.52606,-73.587891,0,
51923,du Docteur-Penfield / Côte-des-Neiges,45.49497,-73.589878,0,
51924,Atwater / Saint-Sulpice,45.494813,-73.588629,0,
51925,Saint-Jacques / Sainte-Marguerite,45.476315,-73.589156,0,
51926,Saint-Jacques / Saint-Philippe,45.476637,-73.588394,0,
51927,Allard / Laurendeau,45.451438,-73.589674,0,
51928,Laurendeau / Egan,45.452768,-73.589356,0,
51929,Saint-Grégoire / Garnier,45.535948,-73.587204,0,
51930,Saint-Grégoire / Garnier,45.535711,-73.587259,0,
51931,Henri-Bourassa / Marco-Polo,45.623706,-73.584165,0,
51932,Henri-Bourassa / Marco-Polo,45.623391,-73.584163,0,
51933,Laurendeau / Springland,45.454076,-73.589249,0,
51934,Laurendeau / Springland,45.454278,-73.589381,0,
51935,Notre-Dame / De Courcelle,45.472859,-73.588745,0,
51936,Notre-Dame / De Courcelle,45.472622,-73.588787,0,
51937,du Mont-Royal / Saint-Urbain,45.51904,-73.587423,0,
51938,Saint-Urbain / du Mont-Royal,45.51894,-73.587694,0,
51939,du Mont-Royal / Saint-Urbain,45.518791,-73.58748,0,
51940,Bélanger / 24e Avenue,45.56626,-73.586301,0,
51941,Bélanger / 24e Avenue,45.566035,-73.586284,0,
51942,Saint-Rémi / Saint-Ambroise,45.469484,-73.588996,0,
51943,Saint-Michel / Beaubien,45.555084,-73.586049,0,
51944,Beaubien / Saint-Michel,45.555208,-73.586253,0,
51945,Saint-Michel / Beaubien,45.555042,-73.58651,0,
51946,Beaubien / Saint-Michel,45.554923,-73.586296,0,
51948,Station Laurier (Saint-Joseph / Berri),45.527166,-73.586903,0,
51949,Atwater / Sherbrooke,45.491291,-73.587671,0,
51950,Sherbrooke / Atwater,45.491563,-73.587763,0,
51951,Sherbrooke / Atwater,45.491066,-73.588043,0,
51952,Collège Dawson (Sherbrooke / No 3040),45.490779,-73.588663,0,
51953,De Lorimier / Holt,45.541719,-73.586294,0,
51954,De Lorimier / Holt,45.541707,-73.586672,0,
51955,D'Iberville / Rosemont,45.546469,-73.586036,0,
51956,Rosemont / D'Iberville,45.546676,-73.586205,0,
51957,D'Iberville / Rosemont,45.546514,-73.586438,0,
51958,Rosemont / D'Iberville,45.546332,-73.586274,0,
51960,Laurendeau / Desmarchais,45.455641,-73.588663,0,
51961,Jolicoeur / Laurendeau,45.457319,-73.587933,0,
51962,Laurendeau / Jolicoeur,45.457464,-73.588495,0,
51963,Jolicoeur / Dubois,45.456914,-73.589101,0,
51964,Saint-Antoine / du Couvent,45.479705,-73.587694,0,
51965,Station Laurier Sud (Rivard / Gilford),45.526517,-73.586813,0,
51966,du Mont-Royal / Saint-Laurent,45.519985,-73.586394,0,
51967,Bélanger / 26e Avenue,45.567397,-73.585315,0,
51968,Bélanger / 26e Avenue,45.567168,-73.5853,0,
51969,Laurendeau / Jacques-Hertel,45.459218,-73.588177,0,
51970,Laurendeau / Jacques-Hertel,45.459452,-73.588319,0,
51971,Saint-Laurent / du Mont-Royal,45.520102,-73.58622,0,
51972,du Mont-Royal / Saint-Laurent,45.520234,-73.586347,0,
51973,Station Laurier Sud (Berri / Gilford),45.527067,-73.586255,0,
51974,Station Laurier Sud (Gilford / Berri),45.526764,-73.586331,0,
51975,Saint-Grégoire / Marquette,45.537217,-73.586012,0,
51976,Saint-Grégoire / Marquette,45.537343,-73.585717,0,
51977,Laurendeau / Le Caron,45.461828,-73.587949,0,
51978,Laurendeau / Le Caron,45.462057,-73.588083,0,
51980,Rita-Levi-Montalcini / Samuel-Morse,45.64135,-73.583042,0,
51981,Rita-Levi-Montalcini / Samuel-Morse,45.641463,-73.583336,0,
51982,Beaubien / 13e Avenue,45.556491,-73.58513,0,
51983,Beaubien / 13e Avenue,45.556255,-73.585135,0,
51984,Côte-des-Neiges / du Docteur-Penfield,45.496337,-73.586157,0,
51985,du Docteur-Penfield / Côte-des-Neiges,45.495957,-73.587122,0,
51986,Station Place-Saint-Henri / Saint-Ferdinand,45.477079,-73.586773,0,
51987,Station Place-Saint-Henri / Saint-Ferdinand,45.47709,-73.587162,0,
51989,Station Place-Saint-Henri,45.477273,-73.586541,0,
51990,Atwater / Lincoln,45.490475,-73.586285,0,
51991,Notre-Dame / Lacasse,45.4746,-73.587185,0,
51992,Rosemont / 1re Avenue,45.548004,-73.585047,0,
51993,Maurice-Duplessis / André-Dumas,45.636574,-73.582982,0,
51994,Maurice-Duplessis / André-Dumas,45.636214,-73.583056,0,
51995,Laurendeau / de l'Église,45.46358,-73.587792,0,
51996,Laurendeau / de l'Église,45.463471,-73.587961,0,
51997,Saint-Antoine / Laporte,45.480758,-73.586678,0,
51998,Bélanger / 28e Avenue,45.568537,-73.584322,0,
51999,Bélanger / 28e Avenue,45.56827,-73.584344,0,
52000,Rosemont / 2e Avenue,45.548267,-73.584589,0,
52001,Saint-Joseph / de Mentana,45.529406,-73.585129,0,
52002,Saint-Joseph / de Mentana,45.529139,-73.585058,0,
52003,Notre-Dame / Sainte-Marguerite,45.475465,-73.58642,0,
52005,du Mont-Royal / De Bullion,45.521749,-73.584963,0,
52006,du Mont-Royal / De Bullion,45.521406,-73.585116,0,
52007,Atwater / De Maisonneuve,45.490081,-73.586008,0,
52008,Sherbrooke / Chomedey,45.492895,-73.585686,0,
52009,Sherbrooke / Chomedey,45.492614,-73.585807,0,
52011,Saint-Denis / Gilford,45.524987,-73.585394,0,
52012,Saint-Urbain / Marie-Anne,45.517875,-73.585308,0,
52013,des Pins / Steyning,45.499559,-73.585705,0,
52014,Pie-IX / Saint-Zotique,45.563793,-73.583211,0,
52015,Pie-IX / Saint-Zotique,45.563736,-73.583769,0,
52016,Bélanger / 30e Avenue,45.569433,-73.583332,0,
52017,Saint-Joseph / Christophe-Colomb,45.530403,-73.584192,0,
52019,Saint-Joseph / Christophe-Colomb,45.530117,-73.584141,0,
52020,Collège de Rosemont (Beaubien / 16e Avenue),45.558564,-73.583306,0,
52021,Collège de Rosemont (Beaubien / 16e Avenue),45.558274,-73.583358,0,
52022,Papineau / Masson,45.537226,-73.583726,0,
52023,Masson / Papineau,45.537421,-73.583839,0,
52024,Papineau / Masson,45.537297,-73.584219,0,
52025,Armand-Bombardier / Henri-Bourassa,45.62541,-73.58195,0,
52026,Armand-Bombardier / Henri-Bourassa,45.62577,-73.581928,0,
52027,Ray-Lawson / Henri-Bourassa,45.624672,-73.580909,0,
52028,Rosemont / 5e Avenue,45.55003,-73.583281,0,
52029,Rosemont / 5e Avenue,45.549817,-73.58324,0,
52030,Bélanger / 31e Avenue,45.570242,-73.582842,0,
52031,Saint-Patrick / Angers,45.468393,-73.58495,0,
52032,Saint-Patrick / De La Vérendrye,45.468639,-73.584715,0,
52033,Saint-Jacques / du Couvent,45.478216,-73.585087,0,
52034,du Docteur-Penfield / Redpath,45.499478,-73.583821,0,
52035,du Mont-Royal / Henri-Julien,45.522999,-73.583829,0,
52036,du Mont-Royal / Henri-Julien,45.522814,-73.583824,0,
52037,D'Iberville / Holt,45.545177,-73.583031,0,
52038,D'Iberville / Holt,45.545181,-73.583386,0,
52039,Saint-Laurent / Marie-Anne,45.519062,-73.583885,0,
52040,Saint-Joseph / De La Roche,45.53116,-73.58348,0,
52041,Saint-Joseph / De La Roche,45.530861,-73.583439,0,
52042,des Pins / No 1305,45.501532,-73.584561,0,
52043,Masson / Cartier,45.537594,-73.583494,0,
52044,Côte-des-Neiges / Summerhill,45.496471,-73.583996,0,
52045,Côte-des-Neiges / Summerhill,45.496301,-73.584446,0,
52046,Saint-Michel / de Bellechasse,45.55393,-73.582233,0,
52047,Saint-Michel / de Bellechasse,45.553894,-73.582713,0,
52049,Jolicoeur / Angers,45.457204,-73.584948,0,
52050,Jolicoeur / Angers,45.457096,-73.585336,0,
52051,des Pins / Redpath,45.502796,-73.583565,0,
52052,Saint-Jacques / Laporte,45.479382,-73.584213,0,
52053,Notre-Dame / de la Station,45.477956,-73.583876,0,
52055,du Mont-Royal / Saint-Denis,45.524127,-73.582857,0,
52057,du Mont-Royal / Saint-Denis,45.523809,-73.582962,0,
52058,de l'Église / Angers,45.463591,-73.584423,0,
52059,Angers / de l'Église,45.463931,-73.584664,0,
52060,de l'Église / Angers,45.463513,-73.584925,0,
52061,Christophe-Colomb / Gilford,45.529587,-73.582833,0,
52062,Angers / Cabot,45.465348,-73.58454,0,
52063,Bélanger / 33e Avenue,45.571452,-73.581794,0,
52064,Bélanger / 33e Avenue,45.571118,-73.581873,0,
52065,Sherbrooke / Saint-Marc,45.494762,-73.583462,0,
52066,Sherbrooke / Saint-Marc,45.494448,-73.583478,0,
52067,Rosemont / 8e Avenue,45.551589,-73.581921,0,
52068,Rosemont / 8e Avenue,45.551367,-73.581889,0,
52069,Station Atwater (Sainte-Catherine / Atwater),45.489793,-73.583817,0,
52070,Station Atwater (Lambert-Closse / Ste-Catherine),45.490351,-73.583227,0,
52071,Maurice-Duplessis / Rita-Levi-Montalcini,45.638733,-73.58014,0,
52072,Rita-Levi-Montalcini / Maurice-Duplessis,45.638737,-73.58048,0,
52073,Maurice-Duplessis / Rita-Levi-Montalcini,45.638348,-73.580249,0,
52074,Beaubien / 19e Avenue,45.560591,-73.581537,0,
52075,Beaubien / 19e Avenue,45.560304,-73.581587,0,
52076,Saint-Urbain / Rachel,45.516593,-73.58248,0,
52077,Angers / Dunn,45.46681,-73.584118,0,
52078,René-Lévesque / Atwater,45.488258,-73.582891,0,
52080,Saint-Joseph / De Lanaudière,45.532747,-73.582006,0,
52081,Saint-Joseph / De Lanaudière,45.532416,-73.581982,0,
52082,Saint-Patrick / De La Vérendrye,45.469082,-73.583706,0,
52083,Station Mont-Royal (du Mont-Royal / Berri),45.524654,-73.582202,0,
52084,Station Mont-Royal (du Mont-Royal / Berri),45.524798,-73.582068,0,
52085,Atwater / du Souvenir,45.487664,-73.582399,0,
52086,Atwater / Dorchester,45.488273,-73.583487,0,
52087,De Lorimier / Masson,45.539345,-73.581239,0,
